352,22.6244,114.0544,22.62644,114.05548
167,22.6244,114.0544,22.61964,114.05355
208,22.6244,114.0544,22.62445,114.05438
479,22.73372,114.05176,22.73515,114.04727
134,22.73372,114.05176,22.73776,114.05093
211,22.73372,114.05176,22.72951,114.05663
289,22.63171,114.04627,22.63474,114.04956
364,22.63171,114.04627,22.6323,114.046
100,22.63171,114.04627,22.63516,114.03963
230,22.70899,114.36092,22.70934,114.36032
487,22.612,114.1104,22.61581,114.11318
426,22.612,114.1104,22.61154,114.1089
462,22.612,114.1104,22.61462,114.10806
364,22.68969,114.36086,22.69293,114.35683
282,22.68969,114.36086,22.68341,114.36337
188,22.68969,114.36086,22.6879,114.35705
343,22.68969,114.36086,22.689,114.369
167,22.68969,114.36086,22.69025,114.36285
297,22.62885,114.05485,22.6305,114.0542
382,22.62885,114.05485,22.62875,114.05322
279,22.71557,114.38496,22.71627,114.37501
120,22.71557,114.38496,22.71057,114.38024
410,22.71557,114.38496,22.7178,114.3882
398,22.5677,114.1366,22.56773,114.13655
125,22.65427,114.19579,22.6518,114.194
491,22.65427,114.19579,22.65687,114.19755
260,22.65427,114.19579,22.6559,114.1921
310,22.65427,114.19579,22.6528,114.1987
197,22.69539,114.35399,22.69293,114.35683
170,22.74842,114.01351,22.74389,114.01364
412,22.74842,114.01351,22.74674,114.01108
145,22.61332,114.11654,22.61581,114.11318
442,22.66753,114.35597,22.67027,114.35505
232,22.57165,114.13386,22.5677,114.1366
437,22.57165,114.13386,22.57317,114.13097
450,22.73143,114.04429,22.7344,114.0418
424,22.6412,114.164,22.64593,114.16574
409,22.6412,114.164,22.64011,114.16697
196,22.6412,114.164,22.6428,114.1653
272,22.6412,114.164,22.6444,114.1688
119,22.72052,114.25582,22.71916,114.25201
456,22.72052,114.25582,22.72242,114.25332
265,22.72052,114.25582,22.71653,114.25601
306,22.6359,114.019,22.63855,114.01606
196,22.7111,114.1068,22.70841,114.10911
301,22.69293,114.35683,22.69539,114.35399
188,22.69293,114.35683,22.69676,114.35806
300,22.75251,114.36521,22.75126,114.36109
431,22.75251,114.36521,22.75143,114.36835
305,22.70813,114.22692,22.7051,114.22427
220,22.74528,114.36383,22.7496,114.3642
293,22.74528,114.36383,22.7465,114.36782
179,22.74528,114.36383,22.74023,114.36671
209,22.74528,114.36383,22.74491,114.36149
486,22.7452,114.047,22.74755,114.05002
471,22.73532,114.34753,22.7378,114.3494
288,22.7469,114.275,22.74501,114.27549
489,22.7469,114.275,22.74645,114.26968
189,22.7469,114.275,22.75301,114.28025
370,22.7469,114.275,22.74951,114.27103
198,22.7469,114.275,22.74856,114.28211
342,22.69996,114.12369,22.70297,114.12474
379,22.69996,114.12369,22.6998,114.1216
216,22.69996,114.12369,22.69884,114.12569
272,22.69996,114.12369,22.69548,114.12524
304,22.624,114.031,22.6256,114.0303
368,22.60829,114.17103,22.60706,114.16755
443,22.76147,114.02307,22.7572,114.0278
193,22.7314,114.22797,22.7314,114.2256
430,22.75931,114.35792,22.75464,114.35738
356,22.75931,114.35792,22.7577,114.3621
289,22.75931,114.35792,22.7644,114.3613
386,22.75931,114.35792,22.7577,114.362
272,22.67605,114.11554,22.67383,114.10956
393,22.67605,114.11554,22.6707,114.113
317,22.67605,114.11554,22.67266,114.12019
292,22.70948,114.12543,22.71457,114.12925
345,22.65992,114.18571,22.65673,114.18737
337,22.65992,114.18571,22.66435,114.18968
240,22.77247,114.28863,22.77363,114.29248
342,22.66,114.063,22.6603,114.063
448,22.7309,114.0962,22.73091,114.09622
130,22.77363,114.29248,22.77247,114.28863
454,22.77363,114.29248,22.77405,114.2939
314,22.77363,114.29248,22.76885,114.29241
494,22.77363,114.29248,22.78338,114.29235
431,22.6603,114.063,22.66,114.063
151,22.66392,114.18619,22.65992,114.18571
386,22.66392,114.18619,22.66435,114.18968
267,22.66392,114.18619,22.6559,114.1921
474,22.70628,114.10632,22.70841,114.10911
454,22.70628,114.10632,22.7007,114.1042
166,22.70628,114.10632,22.70461,114.10307
350,22.7272,114.2845,22.72523,114.28443
153,22.7272,114.2845,22.72962,114.28197
184,22.64824,114.03949,22.6481,114.0393
228,22.64824,114.03949,22.64902,114.03751
493,22.68541,114.15429,22.67728,114.15332
328,22.77794,114.27396,22.77177,114.26908
146,22.72892,114.2323,22.72137,114.2345
395,22.72892,114.2323,22.72851,114.23103
261,22.72892,114.2323,22.73385,114.23653
264,22.6437,114.1819,22.6458,114.1857
410,22.6437,114.1819,22.64622,114.17864
209,22.6437,114.1819,22.64052,114.17689
235,22.6437,114.1819,22.64241,114.18436
454,22.6305,114.02827,22.63057,114.0284
417,22.6305,114.02827,22.6306,114.0284
175,22.6305,114.02827,22.63346,114.02811
281,22.7253,114.0601,22.72702,114.05415
464,22.63057,114.0284,22.6305,114.02827
163,22.62736,114.02641,22.62901,114.02188
389,22.62736,114.02641,22.62758,114.02849
303,22.71381,114.23018,22.71465,114.22983
170,22.73874,114.22446,22.74253,114.22767
460,22.73539,114.01696,22.73333,114.01937
452,22.73539,114.01696,22.7383,114.0098
418,22.7708,114.2831,22.76206,114.27998
294,22.7708,114.2831,22.7698,114.27504
108,22.7708,114.2831,22.7658,114.2898
402,22.66274,114.05551,22.6628,114.0555
395,22.66274,114.05551,22.66242,114.05331
338,22.66091,114.20901,22.66574,114.20993
468,22.66091,114.20901,22.65848,114.20803
292,22.6361,114.1842,22.6361,114.1841
329,22.6361,114.1842,22.63991,114.18324
498,22.74221,114.02611,22.74852,114.02401
344,22.74221,114.02611,22.74074,114.03261
253,22.65941,114.04301,22.65584,114.04444
138,22.65941,114.04301,22.6605,114.0412
364,22.65941,114.04301,22.66661,114.04411
481,22.65941,114.04301,22.65944,114.03624
304,22.65941,114.04301,22.66271,114.03855
410,22.65941,114.04301,22.6628,114.0386
435,22.56529,114.16995,22.5653,114.17
348,22.56529,114.16995,22.56838,114.16742
443,22.6361,114.1841,22.6361,114.1842
404,22.6361,114.1841,22.6371,114.1886
454,22.6361,114.1841,22.63991,114.18324
404,22.6361,114.1841,22.63791,114.17917
371,22.60886,114.16074,22.60706,114.16755
125,22.7158,114.0404,22.71344,114.04107
208,22.7158,114.0404,22.71836,114.04032
348,22.6494,114.1855,22.6458,114.1857
378,22.6494,114.1855,22.64972,114.18283
376,22.57536,114.11637,22.57587,114.12084
363,22.57536,114.11637,22.57481,114.11653
422,22.57536,114.11637,22.5766,114.1154
400,22.5577,114.1376,22.55773,114.13761
302,22.70843,114.1187,22.70231,114.11805
409,22.70843,114.1187,22.71023,114.11745
415,22.70843,114.1187,22.7057,114.1161
115,22.66389,114.14835,22.65572,114.15098
352,22.66389,114.14835,22.6574,114.1441
496,22.71344,114.04107,22.7158,114.0404
252,22.6866,113.9921,22.68934,113.99266
426,22.6866,113.9921,22.68621,113.98956
398,22.6866,113.9921,22.6827,113.9929
177,22.71964,114.29838,22.71527,114.29727
334,22.59344,114.11267,22.59063,114.11067
130,22.59344,114.11267,22.59447,114.11522
165,22.59344,114.11267,22.5948,114.115
324,22.59344,114.11267,22.59412,114.11633
430,22.66869,114.05794,22.669,114.0584
113,22.70297,114.12474,22.69996,114.12369
208,22.5788,114.1312,22.57681,114.12805
260,22.73454,114.29863,22.73646,114.29496
391,22.61619,114.12053,22.61332,114.11654
493,22.6322,114.0581,22.63299,114.05532
251,22.6936,114.0219,22.69251,114.01997
185,22.73606,114.30257,22.73454,114.29863
363,22.73606,114.30257,22.73749,114.30891
193,22.63474,114.04956,22.63171,114.04627
272,22.63474,114.04956,22.63299,114.05532
137,22.63474,114.04956,22.6323,114.046
201,22.63474,114.04956,22.63659,114.05273
370,22.63474,114.04956,22.63608,114.04807
314,22.62808,114.05027,22.62526,114.05138
426,22.62808,114.05027,22.62875,114.05322
334,22.65946,114.19725,22.65918,114.19268
461,22.65946,114.19725,22.65687,114.19755
312,22.65946,114.19725,22.65807,114.20056
471,22.6371,114.1886,22.6361,114.1841
473,22.6371,114.1886,22.63955,114.18651
388,22.6371,114.1886,22.63958,114.19161
382,22.6766,114.3487,22.67944,114.35062
362,22.6766,114.3487,22.67882,114.35159
131,22.73565,114.03074,22.74074,114.03261
247,22.67141,114.19487,22.66626,114.19784
385,22.67064,114.10547,22.67383,114.10956
247,22.72523,114.28443,22.7272,114.2845
152,22.72523,114.28443,22.72271,114.28648
319,22.67354,114.21258,22.67827,114.21956
386,22.67354,114.21258,22.6698,114.21491
219,22.67354,114.21258,22.6755,114.214
243,22.65572,114.15098,22.66389,114.14835
199,22.65572,114.15098,22.6574,114.1441
100,22.65572,114.15098,22.6522,114.1533
428,22.63451,114.13182,22.63403,114.13802
363,22.72503,114.03143,22.71895,114.03278
200,22.719,114.3121,22.71734,114.30563
430,22.719,114.3121,22.72035,114.30732
467,22.68046,114.20531,22.6784,114.204
108,22.63299,114.05532,22.63474,114.04956
498,22.63299,114.05532,22.6305,114.0542
499,22.6484,114.2008,22.6484,114.2007
214,22.57349,114.16189,22.57121,114.16684
419,22.57349,114.16189,22.5701,114.1628
214,22.57349,114.16189,22.57296,114.15962
185,22.57349,114.16189,22.5737,114.1615
468,22.7011,114.2258,22.69849,114.22698
147,22.7011,114.2258,22.7033,114.2292
314,22.7011,114.2258,22.7029,114.2242
320,22.74755,114.05002,22.7452,114.047
497,22.74755,114.05002,22.75244,114.04946
265,22.68341,114.36337,22.68969,114.36086
199,22.68341,114.36337,22.68347,114.3576
273,22.68341,114.36337,22.689,114.369
173,22.6484,114.2007,22.6484,114.2008
411,22.69849,114.22698,22.7011,114.2258
480,22.69849,114.22698,22.69804,114.23098
120,22.69433,114.37063,22.69081,114.37072
165,22.69433,114.37063,22.6982,114.3685
201,22.58015,114.11963,22.57923,114.11774
397,22.58015,114.11963,22.57909,114.12298
381,22.58015,114.11963,22.582,114.117
491,22.58015,114.11963,22.58225,114.12235
