287,22.61039,114.20997,22.61,114.2104
499,22.6244,114.0544,22.62644,114.05548
247,22.6244,114.0544,22.61964,114.05355
351,22.6244,114.0544,22.62445,114.05438
366,22.73372,114.05176,22.73515,114.04727
404,22.73372,114.05176,22.73776,114.05093
476,22.73372,114.05176,22.72973,114.05023
272,22.73372,114.05176,22.72951,114.05663
428,22.63171,114.04627,22.63474,114.04956
496,22.63171,114.04627,22.6323,114.046
288,22.70899,114.36092,22.70934,114.36032
135,22.612,114.1104,22.61581,114.11318
426,22.612,114.1104,22.61154,114.1089
261,22.612,114.1104,22.61462,114.10806
313,22.68969,114.36086,22.68341,114.36337
183,22.68969,114.36086,22.6879,114.35705
149,22.68969,114.36086,22.689,114.369
243,22.68969,114.36086,22.69025,114.36285
440,22.62885,114.05485,22.62875,114.05322
499,22.71557,114.38496,22.71627,114.37501
424,22.71557,114.38496,22.71057,114.38024
369,22.71557,114.38496,22.72285,114.37888
479,22.71557,114.38496,22.7178,114.3882
140,22.5677,114.1366,22.56773,114.13655
366,22.65427,114.19579,22.6518,114.194
389,22.65427,114.19579,22.65687,114.19755
415,22.65427,114.19579,22.64979,114.19769
477,22.65427,114.19579,22.6559,114.1921
497,22.65427,114.19579,22.6528,114.1987
416,22.69539,114.35399,22.6923,114.3494
494,22.74842,114.01351,22.74389,114.01364
394,22.74842,114.01351,22.74674,114.01108
389,22.61332,114.11654,22.61581,114.11318
289,22.66753,114.35597,22.67027,114.35505
292,22.57165,114.13386,22.5677,114.1366
332,22.57165,114.13386,22.57317,114.13097
104,22.57165,114.13386,22.56998,114.13086
292,22.73143,114.04429,22.73364,114.03814
357,22.73143,114.04429,22.7344,114.0418
253,22.6412,114.164,22.64593,114.16574
228,22.6412,114.164,22.64011,114.16697
426,22.6412,114.164,22.6444,114.1688
469,22.72052,114.25582,22.71916,114.25201
197,22.72052,114.25582,22.72242,114.25332
461,22.72052,114.25582,22.71653,114.25601
469,22.6359,114.019,22.63855,114.01606
207,22.781,114.2957,22.78338,114.29235
446,22.69293,114.35683,22.69539,114.35399
381,22.69293,114.35683,22.69676,114.35806
256,22.75251,114.36521,22.75126,114.36109
133,22.75251,114.36521,22.7577,114.362
222,22.75251,114.36521,22.75143,114.36835
264,22.70813,114.22692,22.7051,114.22427
